order_item_id,order_id,order_date,product_id,quantity,price,discount,total
422,98,2026-04-24T11:52:12,385,1,206.00,0.00,206.00
423,98,2026-04-24T11:52:12,802,1,127.52,0.00,127.52
424,98,2026-04-24T11:52:12,761,2,345.20,34.52,655.88
425,99,2026-06-02T14:01:56,281,1,427.56,0.00,427.56
426,99,2026-06-02T14:01:56,400,1,346.29,0.00,346.29
427,99,2026-06-02T14:01:56,151,2,182.10,0.00,364.20
428,99,2026-06-02T14:01:56,447,1,197.62,0.00,197.62
429,100,2025-09-13T17:38:31,817,1,462.60,0.00,462.60
430,101,2026-06-16T20:34:58,91,4,301.44,0.00,1205.76
431,101,2026-06-16T20:34:58,209,1,448.47,0.00,448.47
432,101,2026-06-16T20:34:58,296,1,331.82,0.00,331.82
433,101,2026-06-16T20:34:58,9,1,390.72,19.54,371.18
434,101,2026-06-16T20:34:58,907,1,147.16,0.00,147.16
435,101,2026-06-16T20:34:58,822,2,318.68,0.00,637.36
436,102,2026-05-27T06:21:37,329,2,16.77,0.00,33.54
437,103,2026-06-24T15:07:08,94,1,354.50,0.00,354.50
438,103,2026-06-24T15:07:08,502,2,162.86,0.00,325.72
439,103,2026-06-24T15:07:08,420,1,391.46,78.29,313.17
440,103,2026-06-24T15:07:08,144,1,239.27,0.00,239.27
441,103,2026-06-24T15:07:08,396,1,168.21,0.00,168.21
442,103,2026-06-24T15:07:08,918,1,408.46,0.00,408.46
443,103,2026-06-24T15:07:08,143,1,453.70,0.00,453.70
444,104,2025-09-15T03:49:27,877,2,8.14,0.00,16.28
445,104,2025-09-15T03:49:27,36,1,434.41,0.00,434.41
446,104,2025-09-15T03:49:27,448,1,478.65,47.87,430.78
447,104,2025-09-15T03:49:27,85,2,409.40,81.88,736.92
448,104,2025-09-15T03:49:27,694,4,82.47,49.48,280.40
449,104,2025-09-15T03:49:27,428,4,280.40,0.00,1121.60
450,105,2026-06-12T05:05:50,610,2,63.73,25.49,101.97
451,105,2026-06-12T05:05:50,958,1,416.10,0.00,416.10
452,106,2026-05-05T07:49:20,878,1,283.19,0.00,283.19
453,106,2026-05-05T07:49:20,725,1,316.83,0.00,316.83
454,107,2024-07-18T11:03:06,350,1,222.24,0.00,222.24
455,107,2024-07-18T11:03:06,715,1,181.46,0.00,181.46
456,107,2024-07-18T11:03:06,541,1,186.67,0.00,186.67
457,107,2024-07-18T11:03:06,670,1,363.61,0.00,363.61
458,107,2024-07-18T11:03:06,691,5,460.63,0.00,2303.15
459,108,2025-09-07T22:44:44,770,1,369.16,0.00,369.16
460,108,2025-09-07T22:44:44,734,4,239.40,47.88,909.72
461,108,2025-09-07T22:44:44,530,2,246.66,0.00,493.32
462,108,2025-09-07T22:44:44,194,2,365.18,0.00,730.36
463,109,2026-01-30T00:00:12,986,1,33.55,0.00,33.55
464,109,2026-01-30T00:00:12,73,1,475.55,0.00,475.55
465,109,2026-01-30T00:00:12,608,1,196.02,29.40,166.62
466,109,2026-01-30T00:00:12,227,2,478.02,0.00,956.04
467,109,2026-01-30T00:00:12,631,1,55.56,0.00,55.56
468,110,2025-10-27T14:59:38,451,4,229.49,0.00,917.96
469,110,2025-10-27T14:59:38,22,1,81.23,4.06,77.17
470,110,2025-10-27T14:59:38,933,1,391.29,39.13,352.16
471,111,2025-02-14T03:57:57,755,2,208.96,0.00,417.92
472,111,2025-02-14T03:57:57,336,5,159.19,0.00,795.95
473,111,2025-02-14T03:57:57,356,1,217.04,0.00,217.04
474,111,2025-02-14T03:57:57,556,1,186.27,9.31,176.96
475,111,2025-02-14T03:57:57,774,1,391.32,0.00,391.32
476,111,2025-02-14T03:57:57,990,2,193.95,0.00,387.90
477,112,2026-06-25T08:15:58,848,1,284.86,0.00,284.86
478,112,2026-06-25T08:15:58,76,1,463.18,69.48,393.70
479,112,2026-06-25T08:15:58,23,1,30.08,0.00,30.08
480,112,2026-06-25T08:15:58,182,1,435.77,0.00,435.77
481,113,2025-07-27T06:14:28,385,1,212.24,0.00,212.24
482,113,2025-07-27T06:14:28,46,1,192.42,0.00,192.42
483,113,2025-07-27T06:14:28,905,1,97.91,0.00,97.91
484,113,2025-07-27T06:14:28,657,2,262.13,26.21,498.05
485,114,2026-06-24T12:52:25,128,2,416.53,0.00,833.06
486,114,2026-06-24T12:52:25,860,5,141.32,0.00,706.60
487,114,2026-06-24T12:52:25,745,3,324.77,48.72,925.59
488,114,2026-06-24T12:52:25,307,1,102.85,10.29,92.56
489,114,2026-06-24T12:52:25,324,1,325.38,0.00,325.38
490,114,2026-06-24T12:52:25,699,1,481.64,24.08,457.56
491,114,2026-06-24T12:52:25,510,2,466.39,0.00,932.78
492,114,2026-06-24T12:52:25,957,1,96.59,0.00,96.59
493,115,2025-07-06T17:08:23,904,4,107.43,85.94,343.78
494,115,2025-07-06T17:08:23,936,2,485.14,48.51,921.77
495,115,2025-07-06T17:08:23,633,3,199.50,0.00,598.50
496,115,2025-07-06T17:08:23,772,1,100.33,0.00,100.33
497,115,2025-07-06T17:08:23,434,3,387.59,0.00,1162.77
498,116,2026-06-16T14:54:29,755,2,225.37,0.00,450.74
499,116,2026-06-16T14:54:29,698,1,255.70,0.00,255.70
500,116,2026-06-16T14:54:29,509,2,448.94,0.00,897.88
501,116,2026-06-16T14:54:29,223,4,68.35,0.00,273.40
502,116,2026-06-16T14:54:29,965,4,246.80,197.44,789.76
503,117,2024-11-14T01:32:46,13,3,129.66,0.00,388.98
504,117,2024-11-14T01:32:46,112,2,101.09,0.00,202.18
505,117,2024-11-14T01:32:46,619,1,355.53,0.00,355.53
506,117,2024-11-14T01:32:46,388,1,341.04,0.00,341.04
507,117,2024-11-14T01:32:46,862,1,75.34,7.53,67.81
508,117,2024-11-14T01:32:46,49,1,417.17,0.00,417.17
509,118,2025-12-20T18:51:01,700,1,506.37,0.00,506.37
510,118,2025-12-20T18:51:01,239,1,266.85,0.00,266.85
511,118,2025-12-20T18:51:01,520,1,515.19,0.00,515.19
512,118,2025-12-20T18:51:01,436,1,367.67,0.00,367.67
513,118,2025-12-20T18:51:01,144,1,228.53,0.00,228.53
514,118,2025-12-20T18:51:01,419,3,218.90,0.00,656.70
515,118,2025-12-20T18:51:01,85,3,418.83,0.00,1256.49
516,118,2025-12-20T18:51:01,854,1,206.12,0.00,206.12
517,119,2026-06-26T11:51:51,280,1,220.84,0.00,220.84
518,119,2026-06-26T11:51:51,104,4,206.99,0.00,827.96
519,119,2026-06-26T11:51:51,964,1,311.19,0.00,311.19
520,119,2026-06-26T11:51:51,614,1,153.99,0.00,153.99
521,119,2026-06-26T11:51:51,462,2,280.63,0.00,561.26
522,119,2026-06-26T11:51:51,484,2,320.72,0.00,641.44
523,120,2026-06-23T03:47:29,805,2,225.27,0.00,450.54
524,120,2026-06-23T03:47:29,407,1,382.61,0.00,382.61
525,120,2026-06-23T03:47:29,13,2,125.82,0.00,251.64
526,120,2026-06-23T03:47:29,671,1,400.85,0.00,400.85
527,120,2026-06-23T03:47:29,473,1,271.44,0.00,271.44
528,120,2026-06-23T03:47:29,122,1,362.99,36.30,326.69
529,121,2026-02-10T05:37:37,247,1,182.31,0.00,182.31
530,121,2026-02-10T05:37:37,374,1,460.61,0.00,460.61
531,122,2025-07-18T17:34:06,953,2,133.98,13.40,254.56
532,122,2025-07-18T17:34:06,813,1,159.12,0.00,159.12
533,122,2025-07-18T17:34:06,199,4,469.95,0.00,1879.80
534,122,2025-07-18T17:34:06,218,1,271.05,0.00,271.05
535,122,2025-07-18T17:34:06,50,1,312.27,0.00,312.27
536,122,2025-07-18T17:34:06,208,1,412.73,0.00,412.73
537,123,2026-04-03T10:01:04,163,2,27.78,0.00,55.56
538,123,2026-04-03T10:01:04,525,4,296.19,0.00,1184.76
539,123,2026-04-03T10:01:04,64,1,294.26,14.71,279.55
540,123,2026-04-03T10:01:04,549,2,230.70,23.07,438.33
541,123,2026-04-03T10:01:04,316,1,325.57,0.00,325.57
542,123,2026-04-03T10:01:04,677,1,275.30,13.77,261.53
543,124,2026-04-06T10:28:03,996,3,383.69,0.00,1151.07
544,124,2026-04-06T10:28:03,952,1,469.43,0.00,469.43
545,124,2026-04-06T10:28:03,931,1,155.27,0.00,155.27
546,124,2026-04-06T10:28:03,569,1,32.68,0.00,32.68
547,125,2026-06-01T00:27:12,572,1,465.15,0.00,465.15
548,125,2026-06-01T00:27:12,587,1,187.27,0.00,187.27
549,125,2026-06-01T00:27:12,832,1,274.15,0.00,274.15
550,125,2026-06-01T00:27:12,265,4,304.10,182.46,1033.94
551,125,2026-06-01T00:27:12,400,1,326.40,0.00,326.40
552,126,2026-06-03T22:23:21,341,1,130.37,0.00,130.37
553,126,2026-06-03T22:23:21,892,2,414.88,41.49,788.27
554,126,2026-06-03T22:23:21,212,1,128.31,0.00,128.31
555,126,2026-06-03T22:23:21,211,1,257.44,0.00,257.44
556,126,2026-06-03T22:23:21,365,2,75.84,22.75,128.93
557,127,2026-06-08T06:49:14,404,1,394.27,39.43,354.84
558,127,2026-06-08T06:49:14,710,1,107.01,0.00,107.01
559,127,2026-06-08T06:49:14,121,2,378.70,37.87,719.53
560,127,2026-06-08T06:49:14,214,1,82.89,8.29,74.60
561,128,2026-04-05T22:55:47,937,2,355.60,0.00,711.20
562,128,2026-04-05T22:55:47,642,1,24.83,0.00,24.83
563,129,2025-10-19T20:30:19,339,2,306.13,0.00,612.26
564,129,2025-10-19T20:30:19,973,2,505.28,0.00,1010.56
565,129,2025-10-19T20:30:19,246,1,470.25,0.00,470.25
566,129,2025-10-19T20:30:19,639,2,310.10,0.00,620.20
567,129,2025-10-19T20:30:19,222,1,228.94,0.00,228.94
568,130,2026-06-23T12:54:17,686,1,190.82,0.00,190.82
569,130,2026-06-23T12:54:17,474,1,197.42,0.00,197.42
570,130,2026-06-23T12:54:17,141,2,200.99,0.00,401.98
571,131,2026-05-22T08:20:40,505,1,183.54,0.00,183.54
572,131,2026-05-22T08:20:40,450,2,331.24,0.00,662.48
573,131,2026-05-22T08:20:40,673,1,400.95,0.00,400.95
574,131,2026-05-22T08:20:40,897,1,211.30,0.00,211.30
575,132,2025-06-28T01:05:37,810,1,136.30,0.00,136.30
576,132,2025-06-28T01:05:37,332,1,295.38,0.00,295.38
577,132,2025-06-28T01:05:37,703,1,84.11,8.41,75.70
578,132,2025-06-28T01:05:37,554,1,158.93,0.00,158.93
579,132,2025-06-28T01:05:37,493,1,107.42,10.74,96.68
580,132,2025-06-28T01:05:37,216,4,462.63,0.00,1850.52
581,132,2025-06-28T01:05:37,536,1,157.83,0.00,157.83
582,133,2026-02-15T04:15:15,336,1,165.99,0.00,165.99
583,133,2026-02-15T04:15:15,976,4,390.37,0.00,1561.48
584,134,2025-11-22T20:04:13,460,1,353.56,17.68,335.88
585,134,2025-11-22T20:04:13,448,1,516.30,77.45,438.85
586,134,2025-11-22T20:04:13,79,1,307.28,0.00,307.28
587,134,2025-11-22T20:04:13,322,3,294.16,0.00,882.48
588,134,2025-11-22T20:04:13,989,1,22.23,0.00,22.23
589,134,2025-11-22T20:04:13,646,1,25.19,0.00,25.19
590,134,2025-11-22T20:04:13,739,1,242.91,0.00,242.91
591,135,2026-06-03T23:08:36,673,1,422.35,0.00,422.35
592,135,2026-06-03T23:08:36,477,1,157.70,0.00,157.70
593,135,2026-06-03T23:08:36,938,2,231.99,46.40,417.58
594,135,2026-06-03T23:08:36,311,2,336.78,0.00,673.56
595,136,2026-04-08T18:20:01,353,1,150.18,7.51,142.67
596,136,2026-04-08T18:20:01,726,1,344.86,0.00,344.86
597,136,2026-04-08T18:20:01,510,1,486.07,0.00,486.07
598,136,2026-04-08T18:20:01,388,1,353.70,0.00,353.70
599,136,2026-04-08T18:20:01,625,1,226.78,0.00,226.78
600,136,2026-04-08T18:20:01,826,1,239.68,0.00,239.68
601,136,2026-04-08T18:20:01,709,2,317.14,0.00,634.28
602,137,2026-05-02T04:08:53,430,1,53.87,10.77,43.10
603,137,2026-05-02T04:08:53,41,2,137.53,0.00,275.06
604,137,2026-05-02T04:08:53,805,5,247.39,0.00,1236.95
605,138,2026-06-27T20:11:50,901,1,383.93,0.00,383.93
606,139,2026-03-05T15:59:36,741,1,219.19,0.00,219.19
607,139,2026-03-05T15:59:36,178,2,73.33,22.00,124.66
608,139,2026-03-05T15:59:36,867,1,498.42,0.00,498.42
609,139,2026-03-05T15:59:36,226,3,232.51,0.00,697.53
610,139,2026-03-05T15:59:36,871,1,130.81,0.00,130.81
611,140,2025-07-21T05:30:09,695,3,111.67,0.00,335.01
612,140,2025-07-21T05:30:09,501,1,450.22,0.00,450.22
613,140,2025-07-21T05:30:09,199,1,464.57,0.00,464.57
614,140,2025-07-21T05:30:09,426,2,410.35,0.00,820.70
615,141,2026-06-05T02:36:59,134,1,195.69,0.00,195.69
616,141,2026-06-05T02:36:59,708,4,274.08,164.45,931.87
617,141,2026-06-05T02:36:59,950,3,191.27,0.00,573.81
618,141,2026-06-05T02:36:59,834,1,410.57,0.00,410.57
619,141,2026-06-05T02:36:59,644,3,474.95,0.00,1424.85
620,142,2026-03-16T23:11:34,978,3,306.59,0.00,919.77
621,142,2026-03-16T23:11:34,948,1,259.81,25.98,233.83
622,142,2026-03-16T23:11:34,992,3,31.78,0.00,95.34
623,142,2026-03-16T23:11:34,64,1,287.47,0.00,287.47
624,142,2026-03-16T23:11:34,975,1,154.97,0.00,154.97
625,143,2026-04-30T15:57:03,36,1,422.95,0.00,422.95
626,143,2026-04-30T15:57:03,394,3,366.13,0.00,1098.39
627,143,2026-04-30T15:57:03,280,1,235.87,0.00,235.87
628,143,2026-04-30T15:57:03,852,1,36.16,5.42,30.74
629,144,2024-10-27T06:14:57,39,2,370.49,0.00,740.98
630,144,2024-10-27T06:14:57,959,2,469.58,0.00,939.16
631,144,2024-10-27T06:14:57,439,1,119.10,0.00,119.10
632,144,2024-10-27T06:14:57,81,2,31.35,0.00,62.70
633,144,2024-10-27T06:14:57,962,1,502.67,0.00,502.67
634,144,2024-10-27T06:14:57,52,4,208.78,83.51,751.61
635,144,2024-10-27T06:14:57,357,1,109.80,0.00,109.80
636,145,2026-03-04T08:40:52,263,1,68.92,0.00,68.92
637,145,2026-03-04T08:40:52,733,1,56.36,0.00,56.36
638,145,2026-03-04T08:40:52,239,1,258.93,0.00,258.93
639,146,2023-07-10T05:14:19,647,1,356.76,0.00,356.76
640,146,2023-07-10T05:14:19,90,3,131.15,0.00,393.45
641,146,2023-07-10T05:14:19,33,3,293.39,0.00,880.17
642,147,2022-08-01T14:04:35,74,1,298.09,0.00,298.09
643,147,2022-08-01T14:04:35,233,5,65.46,16.37,310.93
644,147,2022-08-01T14:04:35,491,2,114.56,0.00,229.12
645,147,2022-08-01T14:04:35,631,1,53.13,0.00,53.13
646,147,2022-08-01T14:04:35,613,1,149.47,7.47,142.00
647,147,2022-08-01T14:04:35,93,1,207.83,0.00,207.83
648,148,2026-06-29T01:14:11,368,1,207.56,0.00,207.56
649,148,2026-06-29T01:14:11,458,1,317.11,15.86,301.25
650,148,2026-06-29T01:14:11,394,1,373.96,0.00,373.96
651,149,2026-06-22T10:53:17,678,4,264.04,0.00,1056.16
652,149,2026-06-22T10:53:17,495,3,110.72,16.61,315.55
653,149,2026-06-22T10:53:17,340,1,170.30,0.00,170.30
654,149,2026-06-22T10:53:17,219,2,237.53,0.00,475.06
655,150,2026-05-16T01:45:57,313,1,140.98,0.00,140.98
656,150,2026-05-16T01:45:57,828,3,13.48,0.00,40.44
657,150,2026-05-16T01:45:57,724,1,161.46,0.00,161.46
658,150,2026-05-16T01:45:57,431,1,201.92,0.00,201.92
659,150,2026-05-16T01:45:57,419,5,225.44,0.00,1127.20
660,151,2024-01-27T05:46:10,298,1,215.47,0.00,215.47
661,151,2024-01-27T05:46:10,532,1,198.53,0.00,198.53
662,151,2024-01-27T05:46:10,879,1,510.81,0.00,510.81
663,152,2026-06-22T02:14:26,200,1,57.03,0.00,57.03
664,152,2026-06-22T02:14:26,586,1,422.20,0.00,422.20
665,152,2026-06-22T02:14:26,790,5,139.12,0.00,695.60
666,153,2026-02-18T09:26:48,68,1,91.98,0.00,91.98
667,154,2026-04-13T01:15:21,600,2,189.13,0.00,378.26
668,154,2026-04-13T01:15:21,586,1,454.44,0.00,454.44
669,154,2026-04-13T01:15:21,973,1,491.22,0.00,491.22
670,155,2026-06-23T19:01:43,387,1,242.21,0.00,242.21
671,155,2026-06-23T19:01:43,757,2,414.75,0.00,829.50
672,155,2026-06-23T19:01:43,81,1,31.87,0.00,31.87
673,156,2025-09-03T06:48:49,600,1,198.01,29.70,168.31
674,157,2023-10-07T09:37:51,251,1,329.18,16.46,312.72
675,157,2023-10-07T09:37:51,615,1,449.71,0.00,449.71
676,157,2023-10-07T09:37:51,601,1,57.47,0.00,57.47
677,157,2023-10-07T09:37:51,333,1,221.76,0.00,221.76
678,157,2023-10-07T09:37:51,844,1,141.05,0.00,141.05
679,157,2023-10-07T09:37:51,446,4,410.79,0.00,1643.16
680,158,2026-05-28T01:56:17,254,1,113.82,0.00,113.82
681,158,2026-05-28T01:56:17,674,1,449.73,0.00,449.73
682,158,2026-05-28T01:56:17,529,1,255.24,0.00,255.24
683,158,2026-05-28T01:56:17,516,2,418.31,0.00,836.62
684,158,2026-05-28T01:56:17,135,1,365.29,36.53,328.76
685,158,2026-05-28T01:56:17,955,1,354.18,0.00,354.18
686,159,2026-05-11T04:30:58,363,2,405.17,40.52,769.82
687,159,2026-05-11T04:30:58,554,1,164.81,0.00,164.81
688,160,2025-12-22T03:26:38,152,2,468.88,0.00,937.76
689,160,2025-12-22T03:26:38,13,1,131.18,0.00,131.18
690,160,2025-12-22T03:26:38,719,5,454.41,227.21,2044.84
691,160,2025-12-22T03:26:38,127,1,420.16,0.00,420.16
692,160,2025-12-22T03:26:38,692,4,321.09,0.00,1284.36
693,161,2024-05-18T01:02:59,47,1,417.71,0.00,417.71
694,161,2024-05-18T01:02:59,326,1,464.02,0.00,464.02
695,161,2024-05-18T01:02:59,904,1,104.26,0.00,104.26
696,161,2024-05-18T01:02:59,551,2,240.71,0.00,481.42
697,162,2024-09-08T15:03:49,316,1,355.12,0.00,355.12
698,162,2024-09-08T15:03:49,113,1,443.04,0.00,443.04
699,163,2026-06-11T06:18:23,837,4,393.37,0.00,1573.48
700,164,2025-10-12T17:35:02,572,1,477.57,0.00,477.57
701,164,2025-10-12T17:35:02,446,1,426.80,0.00,426.80
702,164,2025-10-12T17:35:02,783,1,430.10,21.51,408.59
703,164,2025-10-12T17:35:02,921,1,89.68,0.00,89.68
704,164,2025-10-12T17:35:02,673,1,416.21,0.00,416.21
705,165,2025-12-03T07:51:48,483,1,436.70,21.84,414.86
706,166,2022-06-06T02:34:30,626,1,275.52,13.78,261.74
707,166,2022-06-06T02:34:30,861,1,466.18,0.00,466.18
708,166,2022-06-06T02:34:30,284,1,277.86,0.00,277.86
709,166,2022-06-06T02:34:30,672,1,485.42,0.00,485.42
710,166,2022-06-06T02:34:30,524,1,478.66,0.00,478.66
711,166,2022-06-06T02:34:30,267,1,483.23,24.16,459.07
712,167,2026-06-06T04:46:21,230,1,110.52,0.00,110.52
713,167,2026-06-06T04:46:21,577,1,294.61,14.73,279.88
714,167,2026-06-06T04:46:21,177,4,43.21,0.00,172.84
715,167,2026-06-06T04:46:21,269,2,368.19,0.00,736.38
716,167,2026-06-06T04:46:21,376,2,42.35,0.00,84.70
717,167,2026-06-06T04:46:21,200,1,57.30,0.00,57.30
718,168,2025-05-14T02:47:12,318,1,103.93,0.00,103.93
719,168,2025-05-14T02:47:12,320,1,354.19,0.00,354.19
720,168,2025-05-14T02:47:12,49,2,400.86,0.00,801.72
721,168,2025-05-14T02:47:12,297,1,172.93,0.00,172.93
722,168,2025-05-14T02:47:12,663,4,485.94,0.00,1943.76
723,169,2023-01-27T11:33:40,497,2,111.47,0.00,222.94
724,169,2023-01-27T11:33:40,372,1,216.99,0.00,216.99
725,169,2023-01-27T11:33:40,638,1,454.36,0.00,454.36
726,169,2023-01-27T11:33:40,197,2,475.73,0.00,951.46
727,169,2023-01-27T11:33:40,968,4,207.55,0.00,830.20
728,169,2023-01-27T11:33:40,67,1,357.21,0.00,357.21
729,170,2026-05-31T21:37:53,470,1,206.69,10.33,196.36
730,170,2026-05-31T21:37:53,789,1,79.20,0.00,79.20
731,171,2026-06-13T20:16:03,761,1,348.83,0.00,348.83
732,171,2026-06-13T20:16:03,461,1,297.01,0.00,297.01
733,171,2026-06-13T20:16:03,492,1,285.94,0.00,285.94
734,171,2026-06-13T20:16:03,882,1,272.36,0.00,272.36
735,171,2026-06-13T20:16:03,434,1,382.33,0.00,382.33
736,172,2026-05-10T08:31:59,42,1,446.11,0.00,446.11
737,172,2026-05-10T08:31:59,413,1,50.86,0.00,50.86
738,172,2026-05-10T08:31:59,44,1,300.08,0.00,300.08
739,173,2026-06-25T11:44:31,876,1,110.44,0.00,110.44
740,173,2026-06-25T11:44:31,221,1,264.36,0.00,264.36
741,173,2026-06-25T11:44:31,147,1,190.74,9.54,181.20
742,173,2026-06-25T11:44:31,626,1,262.90,0.00,262.90
743,174,2026-05-15T05:08:40,291,1,295.72,0.00,295.72
744,174,2026-05-15T05:08:40,738,5,519.45,0.00,2597.25
745,174,2026-05-15T05:08:40,721,1,386.34,0.00,386.34
746,175,2026-04-25T08:14:44,519,2,276.57,27.66,525.48
747,175,2026-04-25T08:14:44,296,1,312.33,0.00,312.33
748,176,2026-06-21T15:24:35,282,1,389.42,0.00,389.42
749,176,2026-06-21T15:24:35,3,1,434.72,0.00,434.72
750,176,2026-06-21T15:24:35,884,5,47.83,0.00,239.15
751,176,2026-06-21T15:24:35,217,1,373.01,37.30,335.71
752,176,2026-06-21T15:24:35,469,1,128.14,0.00,128.14
753,177,2025-02-20T04:18:41,30,1,306.89,0.00,306.89
754,177,2025-02-20T04:18:41,510,2,467.21,0.00,934.42
755,177,2025-02-20T04:18:41,293,5,264.57,0.00,1322.85
756,178,2023-11-04T08:00:22,507,1,310.62,0.00,310.62
757,178,2023-11-04T08:00:22,327,1,203.38,0.00,203.38
758,179,2026-05-30T12:05:44,769,4,109.52,0.00,438.08
759,179,2026-05-30T12:05:44,954,2,373.77,0.00,747.54
760,179,2026-05-30T12:05:44,647,1,371.50,0.00,371.50
761,179,2026-05-30T12:05:44,808,1,393.93,39.39,354.54
762,179,2026-05-30T12:05:44,462,2,275.18,0.00,550.36
763,179,2026-05-30T12:05:44,123,3,392.27,0.00,1176.81
764,180,2026-05-16T03:20:58,361,1,9.62,0.00,9.62
765,180,2026-05-16T03:20:58,123,1,395.37,0.00,395.37
766,181,2025-08-17T12:42:06,44,1,301.37,0.00,301.37
767,181,2025-08-17T12:42:06,997,4,431.21,0.00,1724.84
768,181,2025-08-17T12:42:06,481,4,6.33,3.80,21.52
769,182,2026-05-15T09:36:27,672,1,504.15,0.00,504.15
770,183,2026-01-24T12:50:30,432,1,370.49,0.00,370.49
771,183,2026-01-24T12:50:30,626,1,254.16,0.00,254.16
772,183,2026-01-24T12:50:30,295,1,214.14,0.00,214.14
773,183,2026-01-24T12:50:30,589,2,142.10,0.00,284.20
774,184,2025-05-13T13:28:48,530,1,241.73,12.09,229.64
775,184,2025-05-13T13:28:48,150,1,360.97,0.00,360.97
776,184,2025-05-13T13:28:48,544,4,307.96,0.00,1231.84
777,184,2025-05-13T13:28:48,265,1,318.95,0.00,318.95
778,184,2025-05-13T13:28:48,560,2,188.90,0.00,377.80
779,184,2025-05-13T13:28:48,433,4,137.44,0.00,549.76
780,185,2025-08-23T14:49:01,325,1,158.00,0.00,158.00
781,185,2025-08-23T14:49:01,447,1,207.14,31.07,176.07
782,185,2025-08-23T14:49:01,74,1,288.93,0.00,288.93
783,185,2025-08-23T14:49:01,971,3,395.52,0.00,1186.56
784,185,2025-08-23T14:49:01,584,1,405.25,20.26,384.99
785,185,2025-08-23T14:49:01,44,1,317.94,0.00,317.94
786,186,2025-11-09T08:42:51,141,1,201.22,0.00,201.22
787,186,2025-11-09T08:42:51,15,1,355.20,0.00,355.20
788,186,2025-11-09T08:42:51,251,1,304.79,30.48,274.31
789,186,2025-11-09T08:42:51,915,1,451.41,0.00,451.41
790,186,2025-11-09T08:42:51,728,1,123.03,0.00,123.03
791,187,2023-01-09T10:06:42,878,5,282.67,0.00,1413.35
792,187,2023-01-09T10:06:42,479,2,351.18,0.00,702.36
793,187,2023-01-09T10:06:42,290,1,213.16,0.00,213.16
794,187,2023-01-09T10:06:42,380,1,448.52,0.00,448.52
795,188,2025-08-01T23:45:03,322,1,302.76,0.00,302.76
796,188,2025-08-01T23:45:03,871,1,126.31,0.00,126.31
797,188,2025-08-01T23:45:03,593,1,262.21,0.00,262.21
798,188,2025-08-01T23:45:03,833,1,282.32,0.00,282.32
799,188,2025-08-01T23:45:03,203,1,94.58,0.00,94.58
800,188,2025-08-01T23:45:03,902,1,55.23,2.76,52.47
801,189,2026-06-22T15:34:55,876,1,106.49,21.30,85.19
802,189,2026-06-22T15:34:55,594,1,471.35,0.00,471.35
803,189,2026-06-22T15:34:55,270,1,226.49,0.00,226.49
804,189,2026-06-22T15:34:55,596,1,446.87,22.34,424.53
805,189,2026-06-22T15:34:55,60,1,346.84,0.00,346.84
806,190,2025-05-16T23:57:33,195,1,370.09,0.00,370.09
807,190,2025-05-16T23:57:33,533,1,194.33,0.00,194.33
808,190,2025-05-16T23:57:33,969,2,439.62,0.00,879.24
809,190,2025-05-16T23:57:33,734,1,239.80,0.00,239.80
810,190,2025-05-16T23:57:33,236,1,299.43,0.00,299.43
811,190,2025-05-16T23:57:33,957,1,99.94,0.00,99.94
812,191,2025-11-29T14:28:20,485,2,87.23,0.00,174.46
813,191,2025-11-29T14:28:20,625,4,233.97,0.00,935.88
814,191,2025-11-29T14:28:20,808,1,388.25,38.83,349.42
815,192,2026-06-16T20:25:42,102,1,410.03,20.50,389.53
816,192,2026-06-16T20:25:42,198,1,63.62,3.18,60.44
817,192,2026-06-16T20:25:42,663,4,469.40,0.00,1877.60
818,192,2026-06-16T20:25:42,434,2,391.08,0.00,782.16
819,192,2026-06-16T20:25:42,93,1,206.32,0.00,206.32
820,193,2025-01-30T07:21:55,140,1,289.60,0.00,289.60
821,194,2026-03-01T20:21:47,195,1,399.68,0.00,399.68
822,194,2026-03-01T20:21:47,498,1,205.43,0.00,205.43
823,194,2026-03-01T20:21:47,297,1,169.68,0.00,169.68
824,194,2026-03-01T20:21:47,910,2,407.29,0.00,814.58
825,195,2026-06-27T08:37:50,56,1,178.85,0.00,178.85
826,195,2026-06-27T08:37:50,433,1,134.99,0.00,134.99
827,195,2026-06-27T08:37:50,366,1,396.59,0.00,396.59
828,195,2026-06-27T08:37:50,129,4,54.60,0.00,218.40
829,195,2026-06-27T08:37:50,768,1,227.39,0.00,227.39
830,195,2026-06-27T08:37:50,763,1,191.55,0.00,191.55
831,196,2025-01-16T07:10:11,54,4,46.66,18.66,167.98
832,196,2025-01-16T07:10:11,542,1,206.45,0.00,206.45
833,196,2025-01-16T07:10:11,496,1,52.58,0.00,52.58
834,196,2025-01-16T07:10:11,51,2,115.93,0.00,231.86
835,196,2025-01-16T07:10:11,227,1,472.83,0.00,472.83
836,197,2026-05-20T14:07:01,369,2,484.73,0.00,969.46
837,197,2026-05-20T14:07:01,567,1,288.58,57.72,230.86
838,197,2026-05-20T14:07:01,461,3,296.61,0.00,889.83
839,197,2026-05-20T14:07:01,493,2,107.13,0.00,214.26
840,197,2026-05-20T14:07:01,728,1,121.81,6.09,115.72
841,198,2026-04-29T10:53:59,167,3,246.29,0.00,738.87
842,198,2026-04-29T10:53:59,69,1,261.12,0.00,261.12
843,198,2026-04-29T10:53:59,853,1,467.87,0.00,467.87
